ID,Loan no,Latitude,Longitude,State,Area,Branch,Status,DPD,Disbursal date,Product,Asset_Colleteral_Value,Carpet Area(SQFT),Year
2157,LXBHP02924-250044490,23.320602,77.45366,MP,A - 2 Bhopal,Bhopal,A,0,16-11-2024 00:00,HL,1260000,600,2024
2158,LXFZB03224-250044413,26.7604,82.1393,UK & UP,A - 2 Kanpur,Faizabad,A,0,13-11-2024 00:00,BL,6516500,1183,2024
2159,LXFZB03224-250044553,26.769166,82.14398,UK & UP,A - 2 Kanpur,Faizabad,A,0,18-11-2024 00:00,BL,5500500,285,2024
2160,LXAJM02924-250044992,26.091638,74.322299,RJ-UP-2,A - 3 Ajmer,Ajmer,A,0,26-11-2024 00:00,HL,5100000,1000,2024
2161,LXGGN02824-250044394,28.44843434,76.93082551,NCR,NCR,Gurgaon,A,0,11-12-2024 00:00,LAP,2491200,720,2024
2162,LXYMN02924-250044738,30.146962,77.277232,HR,A - 1 Chandigarh,Yamuna Nagar,C,0,20-11-2024 00:00,HL,2274000,900,2024
2163,LXSNG02924-250044417,26.88226,75.774528,RJ-UP-1,A - 1 Jaipur,Sanganer,A,0,13-11-2024 00:00,HL,6446294,972,2024
2164,LXFAR03624-250044659,28.41609261,77.42800859,NCR,NCR,Faridabad,A,3,19-11-2024 00:00,STBL,737400,900,2024
2165,LXMHB04124-250045024,16.976858,77.985492,Telangana,A - 1 Hyderabad,Mahbubnagar,A,0,26-11-2024 00:00,STBLP,2896704,1499,2024
2166,LXJPR02924-250044440,26.947747,75.887595,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,14-11-2024 00:00,HL,1962000,450,2024
2167,LXBIA04124-250044808,24.133269,76.991063,MP,A - 2 Bhopal,Biaora,A,0,20-11-2024 00:00,STBLP,1165500,1925,2024
2168,LXBEH03624-250044772,28.148294,76.214075,RJ-UP-1,A - 1 Jaipur,Behror,A,0,20-11-2024 00:00,STBL,552600,531,2024
2169,LXUDP03624-250044422,24.51921,73.682954,RJ-UP-3,A - 6 Udaipur,Udaipur,A,0,13-11-2024 00:00,STBL,2314800,1406,2024
2170,LXJNP02924-250044888,28.61508,77.050806,NCR,NCR,Janakpuri,A,0,21-11-2024 00:00,HL,2452500,225,2024
2171,LXCHT02924-250044762,24.018889,74.863694,RJ-UP-2,A - 5 Bhilwara,Choti Sadri-RRM-Pratapgarh,A,0,20-11-2024 00:00,HL,1372700,981,2024
2172,LXSON02824-250044816,28.909388,77.180874,HR,A - 2 Rohtak,Sonipat,A,0,20-11-2024 00:00,LAP,2078034,1098,2024
2173,LXJHL03624-250044558,24.2498,76.26,RJ-UP-3,A - 7 Kota,Jhalawar,A,0,17-11-2024 00:00,STBL,969000,1500,2024
2174,LXDEO02924-250044743,25.738136,75.262822,RJ-UP-3,A - 7 Kota,Deoli,A,0,20-11-2024 00:00,HL,1220000,1200,2024
2175,LXUDP04124-250044939,24.59917,73.698667,RJ-UP-3,A - 6 Udaipur,Udaipur,C,21,23-11-2024 00:00,STBLP,810000,450,2024
2176,LXGGN02924-250044458,28.629123,77.039118,NCR,NCR,Gurgaon,A,0,15-11-2024 00:00,HL,2298000,300,2024
2177,LXBHL02924-250044893,25.315787,74.674142,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,0,21-11-2024 00:00,HL,1525000,800,2024
2178,LXBHG03624-250045751,28.703,76.9567,HR,A - 2 Rohtak,Bahadurgarh,A,0,17-12-2024 00:00,STBL,600220,252,2024
2179,LXUDP02924-250044910,24.54801,73.711013,RJ-UP-3,A - 6 Udaipur,Udaipur,C,0,22-11-2024 00:00,HL,2483680,463,2024
2180,LXRAT02424-250044636,23.3124853,75.0382777,MP,A - 1 Indore,Ratlam,A,62,19-11-2024 00:00,LAP,2091000,400,2024
2181,LXGUN04124-250045206,24.446,77.1991,MP,A - 2 Bhopal,Guna,C,0,28-11-2024 00:00,STBLP,1440000,450,2024
2182,LXBIA02824-250044448,23.991341,77.120847,MP,A - 2 Bhopal,Biaora,A,8,14-11-2024 00:00,LAP,1719225,1011,2024
2183,LXAGR02924-250044322,27.176437,77.95725,RJ-UP-1,A - 1 Jaipur,Agra,C,0,11-07-2024 00:00,HL,2618125,675,2024
2184,LXKHA02924-250044756,21.861439,75.957674,MP,A - 1 Indore,Khargone,A,8,20-11-2024 00:00,HL,1600000,800,2024
2185,LXHLD02924-250044529,29.1493681,79.4705571,UK & UP,A - 1 Dehradun,Haldwani,C,15,16-11-2024 00:00,HL,5478000,2139,2024
2186,LXIND02924-250044379,22.83224,75.85367,MP,A - 1 Indore,Indore,C,12,11-12-2024 00:00,HL,1235000,500,2024
2187,LXJNP02924-250044919,28.648032,77.047885,NCR,NCR,Janakpuri,A,0,22-11-2024 00:00,HL,4600800,540,2024
2188,LXNKT02924-250044690,27.759148,75.794784,RJ-UP-1,A - 1 Jaipur,Neem Ka Thana,C,1,19-11-2024 00:00,HL,12796000,4560,2024
2189,LXJAB02824-250044464,23.221117,79.928894,MP,A - 2 Bhopal,Jabalpur,A,128,16-11-2024 00:00,LAP,1068000,890,2024
2190,LXSAH03624-250044989,28.69269,77.46267,NCR,NCR,Sahibabad,A,3,25-11-2024 00:00,STBL,3227800,1208,2024
2191,LXKUR02924-250044707,29.990863,77.057328,HR,A - 1 Chandigarh,Kurukshetra,A,31,19-11-2024 00:00,HL,1587670,418,2024
2192,LXNAG02324-250044630,23.708307,75.568324,MP,A - 1 Indore,Nagda,A,8,19-11-2024 00:00,LAP,2175000,1260,2024
2193,LXBWN02824-250044507,28.825843,76.311464,HR,A - 2 Rohtak,Bhiwani,C,0,16-11-2024 00:00,LAP,4404166,9260,2024
2194,LXJPR02924-250045207,27.021583,75.721944,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,28-11-2024 00:00,HL,1600000,450,2024
2195,LXKRN01124-250044411,29.7726,76.6193,HR,A - 1 Chandigarh,Karnal,C,0,13-11-2024 00:00,HL,1084050,657,2024
2196,LXGOH03624-250044684,29.176391,76.709213,HR,A - 2 Karnal,Gohana-RRM-Sonipat,C,0,19-11-2024 00:00,STBL,713408,666,2024
2197,LXJAG04124-250044988,18.829972,78.453444,Telangana,A - 1 Hyderabad,Jagtial,A,0,25-11-2024 00:00,STBLP,1633450,1276,2024
2198,LXSNG02924-250044865,26.896321,75.923696,RJ-UP-1,A - 1 Jaipur,Sanganer,A,0,20-11-2024 00:00,HL,3534712,677,2024
2199,LXROH02924-250045239,28.9161,76.6027,HR,A - 2 Rohtak,Rohtak,A,0,28-11-2024 00:00,HL,4905000,981,2024
2200,LXHLD03624-250044531,29.0536198,79.3026569,UK & UP,A - 1 Dehradun,Haldwani,A,0,16-11-2024 00:00,STBL,1124700,1600,2024
2201,LXRJM04124-250045168,17.129031,81.850418,AP,A - 1 Vijayawada,Rajamundry,A,0,28-11-2024 00:00,STBLP,823700,661,2024
2202,LXJPR03024-250045286,26.975176,75.730672,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,29-11-2024 00:00,LAP,5281225,878,2024
2203,LXKRN03224-250044964,29.422704,76.656582,HR,A - 1 Chandigarh,Karnal,A,0,25-11-2024 00:00,BL,2224760,1395,2024
2204,LXGOH02824-250044828,29.1365,76.698111,HR,A - 2 Karnal,Gohana-RRM-Sonipat,A,0,20-11-2024 00:00,LAP,1854610,909,2024
2205,LXPRA02324-250044871,24.112602,74.77986,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,0,20-11-2024 00:00,LAP,2339200,2356,2024
2206,LXKRN03624-250045032,29.684381,77.045118,HR,A - 1 Chandigarh,Karnal,A,0,27-11-2024 00:00,STBL,766165,737,2024
2207,LXBUR02924-250045159,28.606648,77.480224,NCR,NCR,Burari,C,0,28-11-2024 00:00,HL,2668158,900,2024
2208,LXSNG03024-250044873,26.8925,75.916444,RJ-UP-1,A - 1 Jaipur,Sanganer,A,3,20-11-2024 00:00,LAP,2782500,525,2024
2209,LXPRA02924-250044879,24.033545,74.767226,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,0,20-11-2024 00:00,HL,2800000,1400,2024
2210,LXJPR03024-250045067,26.952056,75.876972,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,26-11-2024 00:00,LAP,2373300,428,2024
2211,LXELU04124-250044383,16.737795,81.090708,AP,A - 1 Vijayawada,Eluru,A,0,11-12-2024 00:00,STBLP,2528058,1159,2024
2212,LXJAL02824-250044882,25.148763,72.455872,RJ-UP-3,A - 5 Jodhpur,Jalore,A,8,20-11-2024 00:00,LAP,1840800,1240,2024
2213,LXAGR02924-250045142,27.1973518,78.0543055,RJ-UP-1,A - 1 Jaipur,Agra,C,21,28-11-2024 00:00,HL,1420785,560,2024
2214,LXKAN04124-250044512,26.37758,80.3762,UK & UP,A - 2 Kanpur,Kanpur,A,0,16-11-2024 00:00,STBLP,1734600,657,2024
2215,LXBIA04124-250044522,23.916606,77.113176,MP,A - 2 Bhopal,Biaora,A,67,16-11-2024 00:00,STBLP,1830000,3750,2024
2216,LXGGN03624-250044594,28.38232,76.7706853,NCR,NCR,Gurgaon,A,8,18-11-2024 00:00,STBL,2090800,962,2024
2217,LXDHR03624-250045099,30.076446,78.279019,UK & UP,A - 1 Dehradun,Dehradun,A,0,27-11-2024 00:00,STBL,6275000,2250,2024
2218,LXDEO02824-250044433,25.681299,75.654227,RJ-UP-3,A - 7 Kota,Deoli,A,0,14-11-2024 00:00,LAP,2636723,1122,2024
2219,LXKHA02824-250044920,22.308306,75.794444,MP,A - 1 Indore,Khargone,A,0,22-11-2024 00:00,LAP,737800,561,2024
2220,LXSHP04124-250044576,25.287828,75.166066,RJ-UP-2,A - 4 Bhilwara,Shahpura,A,0,18-11-2024 00:00,STBLP,1099400,2500,2024
2221,LXGAJ02824-250044611,23.861535,77.943747,MP,A - 2 Bhopal,Gajbasoda,A,0,18-11-2024 00:00,LAP,2091000,1200,2024
2222,LXVDI02924-250044367,23.523878,77.844947,MP,A - 2 Bhopal,Vidisha,A,8,11-11-2024 00:00,HL,1233750,525,2024
2223,LXHSN04124-250044414,22.688578,78.089061,MP,A - 2 Bhopal,Hoshangabad,A,0,13-11-2024 00:00,STBLP,2588500,2145,2024
2224,LXKRN02924-250044457,29.99285,77.05686,HR,A - 1 Chandigarh,Karnal,A,0,15-11-2024 00:00,HL,1509090,654,2024
2225,LXUJJ02924-250044492,23.285283,75.820657,MP,A - 1 Indore,Ujjain,A,0,15-11-2024 00:00,HL,1974000,2156,2024
2226,LXKND02924-250044386,21.571131,76.195308,MP,A - 1 Indore,Khandwa,A,0,11-12-2024 00:00,HL,2100600,1431,2024
2227,LXGUN02924-250044742,16.339913,80.16573,AP,A - 1 Vijayawada,Guntur,C,0,20-11-2024 00:00,HL,1099390,1098,2024
2228,LXKUR03224-250045100,29.989726,76.833965,HR,A - 1 Chandigarh,Kurukshetra,A,0,27-11-2024 00:00,BL,958500,540,2024
2229,LXJHN02924-250045280,28.373405,75.604493,RJ-UP-1,A - 2 Jaipur 2,Jhunjhunu,A,0,29-11-2024 00:00,HL,2676550,2640,2024
2230,LXJNP02924-250045265,28.7365,77.2726,NCR,NCR,Janakpuri,A,0,29-11-2024 00:00,HL,1350500,225,2024
2231,LXJNP01224-250045180,28.67343968,77.33788608,NCR,NCR,Janakpuri,A,0,28-11-2024 00:00,HL,2203200,408,2024
2232,LXRJM04124-250045621,17.155647,81.535808,AP,A - 1 Vijayawada,Rajamundry,A,0,13-12-2024 00:00,STBLP,729270,1314,2024
2233,LXKTH03224-250044348,29.792453,76.434907,HR,A - 1 Chandigarh,Kaithal,A,0,11-09-2024 00:00,BL,2450070,963,2024
2234,LXRJP02924-250044435,30.468411,76.572693,HR,A - 1 Chandigarh,Rajpura,A,0,14-11-2024 00:00,HL,1504800,450,2024
2235,LXJPR02924-250044511,26.937159,75.888593,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,16-11-2024 00:00,HL,1305141,416,2024
2236,LXSHR03624-250044419,29.981919,77.386858,UK & UP,A - 1 Dehradun,Saharanpur,A,189,13-11-2024 00:00,STBL,1246850,1621,2024
2237,LXKAN02924-250044969,26.3818,80.3935,UK & UP,A - 2 Kanpur,Kanpur,C,0,25-11-2024 00:00,HL,2541456,848,2024
2238,LXROO01224-250044621,29.848447,77.877361,UK & UP,A - 1 Dehradun,Roorkee,A,0,19-11-2024 00:00,HL,1296000,600,2024
2239,LXVKN02924-250045162,30.437226,77.744837,UK & UP,A - 1 Dehradun,Vikas Nagar,A,0,28-11-2024 00:00,HL,2460000,960,2024
2240,LXSKR02924-250044686,26.969827,75.72219,RJ-UP-1,A - 2 Jaipur 2,Sikar Road,C,0,19-11-2024 00:00,HL,3286500,525,2024
2241,LXJPR02924-250045103,26.905429,75.795604,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,27-11-2024 00:00,HL,13939200,576,2024
2242,LXRUD02824-250045446,28.87574,79.257787,UK & UP,A - 1 Dehradun,Rudrapur,C,26,12-02-2024 00:00,LAP,988200,972,2024
2243,LXPPT03224-250044724,29.295897,77.493133,HR,A - 2 Rohtak,Panipat,C,0,19-11-2024 00:00,BL,4312800,1797,2024
2244,LXROO02924-250044797,29.93444,78.060822,UK & UP,A - 1 Dehradun,Roorkee,A,0,20-11-2024 00:00,HL,1570000,650,2024
2245,LXRJS02924-250044371,24.921178,73.723993,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,0,11-12-2024 00:00,HL,2043200,592,2024
2246,LXROO02924-250044482,29.873824,77.898834,UK & UP,A - 1 Dehradun,Roorkee,A,0,15-11-2024 00:00,HL,2797200,729,2024
2247,LXMHB02924-250045270,16.77075,78.145667,Telangana,A - 1 Hyderabad,Mahbubnagar,A,0,29-11-2024 00:00,HL,11676780,1980,2024
2248,LXJHL02924-250044546,24.377861,76.312222,RJ-UP-3,A - 7 Kota,Jhalawar,A,0,17-11-2024 00:00,HL,857500,1150,2024
2249,LXBHL03024-250044391,25.141866,74.753734,RJ-UP-2,A - 4 Bhilwara,Bhilwara,C,0,11-12-2024 00:00,HL,1757184,1693,2024
2250,LXAGR02924-250045485,27.217493,78.232251,RJ-UP-1,A - 1 Jaipur,Agra,A,0,30-11-2024 00:00,HL,1049097,381,2024
2251,LXBWN02424-250044693,28.44573667,75.815675,HR,A - 2 Rohtak,Bhiwani,A,0,19-11-2024 00:00,LAP,7119300,1800,2024
2252,LXJPR03024-250044430,26.936027,75.887479,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,14-11-2024 00:00,HL,1752000,493,2024
2253,LXPRG03224-250045342,25.421873,81.910295,UK & UP,A - 2 Kanpur,Prayagraj,A,0,29-11-2024 00:00,BL,6613000,995,2024
2254,LXNOK02324-250044687,27.50597,73.435969,RJ-UP-2,A - 3 Ajmer,Nokha,A,0,19-11-2024 00:00,LAP,2092889,4556,2024
2255,LXSON02924-250044465,29.028058,77.072055,HR,A - 2 Rohtak,Sonipat,A,0,15-11-2024 00:00,HL,2844000,900,2024
2256,LXIND02924-250044466,22.672163,75.392924,MP,A - 1 Indore,Indore,A,8,15-11-2024 00:00,HL,2124000,2160,2024
2257,LXCHO02924-250044517,27.249061,75.669111,RJ-UP-1,A - 2 Jaipur 2,Chomu,A,0,17-11-2024 00:00,HL,1336440,1036,2024
2258,LXSIK03424-250045009,27.731181,75.4778689,RJ-UP-1,A - 2 Jaipur 2,Sikar,A,0,26-11-2024 00:00,BL,2110198,1147,2024
2259,LXKAS03624-250044438,29.247409,79.048127,UK & UP,A - 1 Dehradun,Kashipur,A,3,14-11-2024 00:00,STBL,2500200,2610,2024
2260,LXSAG02924-250044643,23.94906,74.08893,RJ-UP-3,A - 6 Udaipur,Sagwara,C,0,19-11-2024 00:00,HL,2258000,1000,2024
2261,LXMHB04124-250044973,16.871972,77.839724,Telangana,A - 1 Hyderabad,Mahbubnagar,A,3,25-11-2024 00:00,STBLP,2749200,1800,2024
2262,LXPRA01124-250044733,24.112633,74.779248,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,8,20-11-2024 00:00,HL,1554000,840,2024
2263,LXSAN02924-250044557,22.136333,76.222583,MP,A - 1 Indore,Sanawad,A,0,17-11-2024 00:00,HL,1443600,3224,2024
2264,LXVDI01124-250044578,23.456917,77.672583,MP,A - 2 Bhopal,Vidisha,A,0,18-11-2024 00:00,HL,2505000,2000,2024
2265,LXGUN02924-250044979,24.26849772,77.15117577,MP,A - 2 Bhopal,Guna,A,0,25-11-2024 00:00,HL,1110000,900,2024
2266,LXBEA02924-250045406,26.065465,74.3378027,RJ-UP-2,A - 3 Ajmer,Beawar,A,0,30-11-2024 00:00,HL,1611810,2646,2024
2267,LXSAH02924-250045519,28.5799368,77.4524008,NCR,NCR,Sahibabad,C,21,30-11-2024 00:00,HL,1328800,264,2024
2268,LXKEK02824-250044499,25.960169,75.190273,RJ-UP-2,A - 3 Ajmer,Kekri,A,0,16-11-2024 00:00,LAP,499200,960,2024
2269,LXBAR02824-250044926,28.374773,79.441342,UK & UP,A - 2 Kanpur,Bareilly,A,0,25-11-2024 00:00,LAP,1058400,294,2024
2270,LXLUD02924-250045137,30.971342,75.85919,HR,A - 1 Chandigarh,Ludhiana,A,0,27-11-2024 00:00,HL,1142610,510,2024
2271,LXGGN03624-250044485,28.35126492,76.75273665,NCR,NCR,Gurgaon,A,3,15-11-2024 00:00,STBL,1009890,233,2024
2272,LXKRN03224-250044471,29.50303,76.713956,HR,A - 1 Chandigarh,Karnal,C,0,15-11-2024 00:00,BL,2487998,1361,2024
2273,LXAJM03324-250044957,26.341736,74.574633,RJ-UP-2,A - 3 Ajmer,Ajmer,C,0,23-11-2024 00:00,BL,1403750,875,2024
2274,LXHRD02924-250045346,29.934732,78.056659,UK & UP,A - 1 Dehradun,Haridwar,A,0,30-11-2024 00:00,HL,1082400,330,2024
2275,LXJPR02924-250045045,27.016323,75.719325,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,26-11-2024 00:00,HL,1520000,900,2024
2276,LXJNP02924-250044785,28.607074,77.085574,NCR,NCR,Janakpuri,A,0,21-11-2024 00:00,HL,5500872,936,2024
2277,LXJPR02924-250044454,26.937282,75.888516,RJ-UP-1,A - 1 Jaipur,Jaipur,A,0,14-11-2024 00:00,HL,1297972,414,2024
2278,LXMND02924-250045269,23.979195,75.044678,MP,A - 1 Indore,Mandsaur,A,0,29-11-2024 00:00,HL,1209000,780,2024
2279,LXPAL03024-250044431,25.717831,73.275673,RJ-UP-3,A - 5 Jodhpur,Pali,A,0,15-11-2024 00:00,LAP,1166400,1286,2024
2280,LXKUR03224-250045289,29.98205,76.888244,HR,A - 1 Chandigarh,Kurukshetra,A,0,29-11-2024 00:00,BL,2506095,2437,2024
2281,LXRAT02924-250044987,23.064809,74.74115,MP,A - 1 Indore,Ratlam,A,8,25-11-2024 00:00,HL,1003500,863,2024
2282,LXRJM04124-250044970,17.074153,81.510676,AP,A - 1 Vijayawada,Rajamundry,A,0,26-11-2024 00:00,STBLP,1170675,1305,2024
2283,LXROO03624-250044672,29.9586372,78.006487,UK & UP,A - 1 Dehradun,Roorkee,A,8,19-11-2024 00:00,STBL,2051850,2665,2024
2284,LXJHN02924-250045075,28.09813,75.839386,RJ-UP-1,A - 2 Jaipur 2,Jhunjhunu,A,0,26-11-2024 00:00,HL,3870796,4437,2024
2285,LXBAL02324-250044850,25.578694,71.934361,RJ-UP-3,A - 5 Jodhpur,Balotra,C,11,20-11-2024 00:00,LAP,3314400,3186,2024
2286,LXHRD02924-250044340,29.941831,78.054949,UK & UP,A - 1 Dehradun,Haridwar,C,0,11-12-2024 00:00,HL,2976000,900,2024
2287,LXKND04124-250044472,21.968833,76.717082,MP,A - 1 Indore,Khandwa,A,0,15-11-2024 00:00,STBLP,3614960,2582,2024
2288,LXMTH02924-250044729,27.64285,77.38202,RJ-UP-1,A - 1 Jaipur,Mathura,A,0,20-11-2024 00:00,HL,4937492,1575,2024
2289,LXBAR02924-250045052,28.530781,79.633409,UK & UP,A - 2 Kanpur,Bareilly,C,0,26-11-2024 00:00,HL,1459200,912,2024
2290,LXBHP02924-250045083,23.324262,77.400777,MP,A - 2 Bhopal,Bhopal,A,0,27-11-2024 00:00,HL,1590000,600,2024
2291,LXRAT02924-250045134,23.59129835,75.20858,MP,A - 1 Indore,Ratlam,A,0,27-11-2024 00:00,HL,1608900,1363,2024
2292,LXMTH04124-250044730,27.545104,77.853525,RJ-UP-1,A - 1 Jaipur,Mathura,C,21,20-11-2024 00:00,STBLP,1076800,1928,2024
2293,LXDHR02924-250045223,30.054872,78.223294,UK & UP,A - 1 Dehradun,Dehradun,A,0,29-11-2024 00:00,HL,3650000,900,2024
2294,LXCGH01224-250045295,24.946,74.648611,RJ-UP-2,A - 4 Bhilwara,Chittorgarh,A,0,29-11-2024 00:00,HL,915200,704,2024
2295,LXHIS04124-250044955,29.1599343,75.7551541,HR,A - 2 Rohtak,Hissar,A,0,23-11-2024 00:00,STBLP,3650555,999,2024
2296,LXPRA02324-250044825,24.104611,74.740694,RJ-UP-2,A - 4 Bhilwara,Pratapgarh,A,0,20-11-2024 00:00,LAP,1558215,1442,2024
2297,LXFTH02924-250044909,24.683625,74.004757,RJ-UP-3,A - 6 Udaipur,Fatehnagar,A,0,22-11-2024 00:00,HL,3958500,1645,2024
2298,LXBEA02924-250045077,26.082651,74.30558,RJ-UP-2,A - 3 Ajmer,Beawar,A,0,26-11-2024 00:00,HL,869000,350,2024
2299,LXMOR02924-250044526,28.447195,78.776487,UK & UP,A - 1 Dehradun,Moradabad,A,220,17-11-2024 00:00,HL,1334300,441,2024
2300,LXKAL02824-250044938,26.952572,75.868507,RJ-UP-1,A - 2 Jaipur 2,Kalwar Road,C,0,23-11-2024 00:00,LAP,5364000,2340,2024
2301,LXJOD02924-250045005,26.28485,72.983927,RJ-UP-3,A - 5 Jodhpur,Jodhpur,A,8,25-11-2024 00:00,HL,2886400,704,2024
2302,LXMTH04124-250044527,27.516304,77.706307,RJ-UP-1,A - 1 Jaipur,Mathura,A,0,17-11-2024 00:00,STBLP,1940000,1000,2024
2303,LXNOI02924-250045098,28.624862,77.343302,NCR,NCR,Noida,A,0,27-11-2024 00:00,HL,1800000,225,2024
2304,LXNAG02324-250044639,23.6605077,75.4110561,MP,A - 1 Indore,Nagda,C,0,19-11-2024 00:00,LAP,1242000,684,2024
2305,LXBHL02924-250044750,25.27589,75.220862,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,0,20-11-2024 00:00,HL,980000,2200,2024
2306,LXBHG03624-250044437,28.7019,76.9483,HR,A - 2 Rohtak,Bahadurgarh,A,0,14-11-2024 00:00,STBL,1110000,450,2024
2307,LXGAJ02424-250046050,23.850846,77.942351,MP,A - 2 Bhopal,Gajbasoda,A,0,24-12-2024 00:00,LAP,2160000,864,2024
2308,LXRJS01224-250044606,25.105951,73.766796,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,3,18-11-2024 00:00,HL,3823200,3600,2024
2309,LXHRD02424-250044408,29.922838,78.080764,UK & UP,A - 1 Dehradun,Haridwar,A,0,13-11-2024 00:00,LAP,5744800,1076,2024
2310,LXIND01124-250044585,22.712149,75.810343,MP,A - 1 Indore,Indore,A,0,18-11-2024 00:00,HL,2500000,600,2024
2311,LXJHN01224-250045497,28.105373,75.376592,RJ-UP-1,A - 2 Jaipur 2,Jhunjhunu,A,0,30-11-2024 00:00,HL,2946000,1260,2024
2312,LXBHL03024-250044412,25.860079,74.818562,RJ-UP-2,A - 4 Bhilwara,Bhilwara,A,0,13-11-2024 00:00,HL,1374050,1271,2024
2313,LXHIS03624-250045466,28.962906,75.956642,HR,A - 2 Rohtak,Hissar,C,0,12-02-2024 00:00,STBL,843476,636,2024
2314,LXGGN03624-250044834,28.160497,76.7214683,NCR,NCR,Gurgaon,A,0,20-11-2024 00:00,STBL,1731600,1287,2024
2315,LXBHG02924-250044540,28.7009,76.9086,HR,A - 2 Rohtak,Bahadurgarh,A,0,17-11-2024 00:00,HL,1551925,315,2024
2316,LXKOT02924-250045004,25.158959,75.890962,RJ-UP-3,A - 7 Kota,Kota,A,0,25-11-2024 00:00,HL,2870000,1050,2024
2317,LXGGN03624-250044384,28.43745577,76.92627414,NCR,NCR,Gurgaon,C,0,11-12-2024 00:00,STBL,2340000,900,2024
2318,LXJOD02924-250044963,26.213139,72.949608,RJ-UP-3,A - 5 Jodhpur,Jodhpur,A,0,25-11-2024 00:00,HL,2780000,1000,2024
2319,LXSRS03624-250045057,29.402293,75.397102,HR,A - 2 Rohtak,Sirsa,C,26,26-11-2024 00:00,STBL,3189420,4173,2024
2320,LXSIK04124-250044538,27.637438,75.131908,RJ-UP-1,A - 2 Jaipur 2,Sikar,A,0,17-11-2024 00:00,STBLP,5120000,2000,2024
2321,LXCGH02324-250044929,24.666611,74.396694,RJ-UP-2,A - 4 Bhilwara,Chittorgarh,A,0,23-11-2024 00:00,LAP,2700000,1000,2024
2322,LXIND02924-250045278,22.748571,75.845826,MP,A - 1 Indore,Indore-2,A,0,29-11-2024 00:00,HL,4206000,800,2024
2323,LXRJS04124-250044821,25.056755,73.687922,RJ-UP-3,A - 6 Udaipur,Rajsamand,A,0,20-11-2024 00:00,STBLP,1254000,1230,2024
2324,LXDEO03624-250044870,25.447985,75.666443,RJ-UP-3,A - 7 Kota,Deoli,A,0,20-11-2024 00:00,STBL,1608750,2115,2024
2325,LXBAN02924-250044666,23.545102,74.443943,RJ-UP-3,A - 6 Udaipur,Banswara,A,0,19-11-2024 00:00,HL,3172722,936,2024
2326,LXGUN04124-250046194,24.6215,77.302,MP,A - 2 Bhopal,Guna,A,0,27-12-2024 00:00,STBLP,1500000,1500,2024
2327,LXFAR02924-250044874,28.496917,77.339,NCR,NCR,Faridabad,C,0,20-11-2024 00:00,HL,1382400,216,2024
2328,LXJHL02924-250044694,24.517044,76.02972,RJ-UP-3,A - 7 Kota,Jhalawar,A,0,19-11-2024 00:00,HL,1859000,1430,2024
2329,LXJPR02824-250044994,27.22341,75.7642269,RJ-UP-1,A - 2 Jaipur 2,Jaipur-2,A,0,26-11-2024 00:00,LAP,1451732,1434,2024
2330,LXLUC02924-250045505,26.818385,81.006001,UK & UP,A - 2 Kanpur,Lucknow,C,9,30-11-2024 00:00,HL,6600000,2000,2024
2331,LXPIT01224-250044571,22.564139,75.734639,MP,A - 1 Indore,Pithampur,A,0,17-11-2024 00:00,HL,1306200,281,2024
2332,LXKUR02924-250044504,30.712111,76.834722,HR,A - 1 Chandigarh,Kurali,A,0,16-11-2024 00:00,HL,16205865,1599,2024
2333,LXRJP03224-250044559,30.455588,76.581338,HR,A - 1 Chandigarh,Rajpura,A,0,17-11-2024 00:00,BL,2265471,603,2024
2334,LXMER02324-250044774,26.678961,73.922603,RJ-UP-2,A - 3 Ajmer,Merta,A,0,20-11-2024 00:00,LAP,864750,840,2024
2335,LXSHR04124-250044599,29.810219,77.419807,UK & UP,A - 1 Dehradun,Saharanpur,A,0,19-11-2024 00:00,STBLP,2182150,2045,2024
2336,LXNOI02924-250044678,28.59683,77.31243,NCR,NCR,Noida,A,0,19-11-2024 00:00,HL,1588500,225,2024
2337,LXSWA02824-250044943,26.033607,76.762812,RJ-UP-3,A - 7 Kota,Sawai Madhopur,A,0,23-11-2024 00:00,LAP,1095600,880,2024
2338,LXLAX02824-250045131,28.7164772,77.2908812,NCR,NCR,Laxmi Nagar,A,0,27-11-2024 00:00,LAP,3554000,450,2024
2339,LXKAN02924-250044712,26.4155,80.2892,UK & UP,A - 2 Kanpur,Kanpur,A,0,19-11-2024 00:00,HL,4063500,0,2024
2340,LXBAR02924-250045482,28.643048,79.069665,UK & UP,A - 2 Kanpur,Bareilly,C,0,30-11-2024 00:00,HL,1685200,1404,2024
